scenario,n_train,eta,delta,n_rep,coverage_mean,coverage_std,emp_robust_value_mean,emp_robust_value_std,gap_mean,gap_std,lcb_mean,lcb_std,true_value_mean,true_value_std
S5,200,1.0,0.05,80,1.0,0.0,0.6482156161026271,0.09366812252842086,2.6856541166437173,0.07816406713109719,-2.1795549355497768,0.08498984835703866,0.5060991810939411,0.011146525454274813
S5,200,3.0,0.2,80,1.0,0.0,0.7001985430439295,0.10284541159038038,7.401862962717121,0.08727979344464475,-6.89457704528453,0.09498107837577115,0.5072859174325923,0.01485646306965999
S5,200,3.0,0.1,80,1.0,0.0,0.7001985430439295,0.10284541159038038,7.424967868735786,0.08727979344464476,-6.917681951303194,0.09498107837577115,0.5072859174325923,0.01485646306965999
S5,200,3.0,0.05,80,1.0,0.0,0.7001985430439295,0.10284541159038038,7.448072774754452,0.08727979344464473,-6.940786857321859,0.09498107837577115,0.5072859174325923,0.01485646306965999
S5,500,0.3,0.2,80,1.0,0.0,0.5681113004479332,0.05609312142815577,0.9234502939155167,0.044774044766142995,-0.4113150865554315,0.05269502037989519,0.5121352073600851,0.00956771277357807
S5,500,0.3,0.1,80,1.0,0.0,0.5681113004479332,0.05609312142815577,1.015869917990176,0.044774044766142995,-0.5037347106300909,0.0526950203798952,0.5121352073600851,0.00956771277357807
S5,500,0.3,0.05,80,1.0,0.0,0.5681113004479332,0.05609312142815577,1.1082895420648353,0.044774044766143,-0.5961543347047502,0.0526950203798952,0.5121352073600851,0.00956771277357807
S5,500,1.0,0.2,80,1.0,0.0,0.6036867917471923,0.06549094546223928,2.505906470481598,0.04787919495315667,-1.9873772660567297,0.0586869016265012,0.5185292044248684,0.013456279009521569
S5,500,1.0,0.1,80,1.0,0.0,0.6036867917471923,0.06549094546223928,2.533632357703996,0.04787919495315675,-2.015103153279128,0.05868690162650125,0.5185292044248684,0.013456279009521569
S5,500,1.0,0.05,80,1.0,0.0,0.6036867917471923,0.06549094546223928,2.561358244926394,0.04787919495315673,-2.0428290405015255,0.05868690162650123,0.5185292044248684,0.013456279009521569
S5,500,3.0,0.2,80,1.0,0.0,0.6383840911923417,0.06739204812222949,7.436841351707521,0.05207003723561516,-6.911410169706959,0.06446597249146481,0.5254311820005613,0.01772062609779681
